PG.ProteinGroups	STM_ID	ΔlppA early	ΔlppA late	ΔlppB early	ΔlppB late	WT early	WT late	WT early vs ΔlppA early	WT early vs ΔlppB early	WT late vs ΔlppA late	WT late vs ΔlppB late	ΔlppA early vs ΔlppB early	ΔlppA late vs ΔlppB late
A0A0H3NIX0	STM4408	886076.140625	1049138.40625	354007.546875	529165.1484375	444699.25	518169.09375	-0.9946007035197922	0.3290498549503881	-1.017710142679461	-0.03029507842973929	1.3236505584701803	0.9874150642497219
E1WAU4	STM4409	218360.046875	258645.98046875	238190.640625	215230.32421875	237909.19921875	217637.947916667	0.12370214553412746	-0.0017056681578661707	-0.24904864070366714	0.01604877424422125	-0.12540781369199352	0.26509741494788835
E1WAU5	STM4410	4398657.3125	4193204.5625	4693424.0	4448659.75	4432760.25	4698925.83333333	0.01114212594186027	-0.08243546301989528	0.1642777840302888	0.07896023671731245	-0.0935775889617556	-0.08531754731297644
A0A0H3NPP2	STM4411	233113.0390625	244576.5390625	248346.734375	236259.265625	247652.4140625	253593.604166667	0.08728698096500988	-0.004039092119733152	0.052232339638557876	0.10214744990140621	-0.09132607308474286	0.04991511026284846
A0A0H3NKX3	STM4414	4362667.25	5432003.125	3892554.375	4057710.0	3919925.0625	3848936.25	-0.15438436596630734	0.010108882077351042	-0.49702453359414694	-0.07620598501339977	0.16449324804365836	0.4208185485807472
A0A0H3NIX5	STM4415	1003506.6875	507420.796875	585649.328125	537766.3359375	612332.328125	587909.125	-0.7126634736478473	0.06427777809161334	0.21241052015883422	0.12861372466965104	0.7769412517394606	-0.08379679548918338
A0A0H3NPP5	STM4416	264314.94140625	220202.078125	361901.4921875	463785.0078125	403195.5078125	471544.958333333	0.6092215840922193	0.15588250897109948	1.0985672435972318	0.023939143216027074	-0.45333907512111976	-1.0746281003812046
A0A0H3NJ61	STM4417	191259.1328125	199004.9609375	175115.2421875	161998.2109375	181278.4921875	150996.3125	-0.07732087308626241	0.049903103771899875	-0.39829107800449304	-0.10146456273828088	0.12722397685816217	0.2968265152662121
A0A0H3NPP8	STM4421	40260.236328125	40396.4838867188	67562.24609375	75677.5869140625	63224.1162109375	70731.3528645833	0.651119324148175	-0.09574232598156482	0.8081201295628814	-0.09751623134759864	-0.7468616501297397	-0.9056363609104799
A0A0H3NIY6	STM4425	40807.2568359375	37879.1225585937	36708.560546875	33463.498046875	31947.0375976563	32673.27734375	-0.35314357398930857	-0.2004343847715385	-0.21329173844950328	-0.03447708900559061	0.15270918921777005	0.17881464944391282
A0A0H3NPQ1	STM4426	8248.09509277344	96647.4453125	3772.8091430664	4748.29150390625	4206.88250732422	5060.34375	-0.971309439616815	0.15711240642378335	-4.255424302221999	0.09182688410604964	1.1284218460405981	4.347251186328049
A0A0H3NJ69	STM4427	7112.51977539063	28141.2719726563	5176.5205078125	5575.36584472656	5518.56567382812	6242.83284505208	-0.36606741267904425	0.09231065593403788	-2.1724147966575376	0.16313436243769178	0.4583780686130821	2.3355491590952293
A0A0H3NIZ1	STM4431	9617.34924316406	6521.81860351563	7684.18664550781	7413.53076171875	8408.66003417969	7089.33219401042	-0.19376339224516811	0.1299833556202832	0.1203754190154144	-0.06451106904284634	0.3237467478654513	-0.1848864880582608
A0A0H3NIZ4	STM4437	383458.171875	396568.109375	254491.1640625	229125.984375	263173.01171875	213663.255208333	-0.5430576663346107	0.04839598211681855	-0.8922298442355074	-0.10080225742017697	0.5914536484514294	0.7914275868153304
A0A0H3NPR4	STM4438	1470938.3125	1576866.90625	1070882.828125	1035764.28125	1103805.4375	1058691.75	-0.4142508472367094	0.04368526298935402	-0.5747783025514082	0.031586881079696344	0.45793611022606334	0.6063651836311045
A0A0H3NJ77	STM4439	344973.8984375	613813.625	341020.796875	460670.3203125	262223.2421875	412951.114583333	-0.39569164354216674	-0.37906415884262296	-0.5718296654897036	-0.15776364757726732	0.016627484699544	0.4140660179124364
A0A0H3NL01	STM4441	46352.15234375	47114.3134765625	23176.6518554687	21575.5927734375	20471.1530761719	19992.322265625	-1.1790439642166424	-0.17907979968528207	-1.2367193595154622	-0.10995413472374639	0.9999641645313603	1.126765224791716
A0A0H3NW39	STM4445	69132.8291015625	139436.921875	24928.9150390625	32696.1279296875	23539.1826171875	29580.6673177083	-1.554306741221041	-0.08275587035154097	-2.236886122829451	-0.14446519437108085	1.4715508708695	2.0924209284583704
A0A0H3NL09	STM4446	62991.88671875	30688.4204101563	23981.2211914062	19973.68359375	25751.263671875	19217.0345052083	-1.2905227928535397	0.10273810357015865	-0.6753086670866607	-0.05571470009222551	1.3932608964236983	0.6195939669944354
A0A0H3NJ04	STM4447	206980.3828125	244137.59375	88473.994140625	81150.330078125	98484.76171875	80162.2682291667	-1.0715216158067173	0.1546470627608995	-1.6066992309770707	-0.01767363208536849	1.226168678567617	1.5890255988917021
A0A0H3NPS6	STM4448	14114.6469726563	11649.0693359375	10542.7391357422	10466.9621582031	8942.1259765625	12689.5563151042	-0.6585032695826546	-0.23755997012026744	0.12342692673688058	0.27779883932832583	0.4209432994623871	0.15437191259144525
A0A0H3NJ08	STM4452	32767.33203125	26515.1630859375	62693.4833984375	47505.5087890625	51850.1494140625	39612.259765625	0.6620899352713654	-0.2739673451655116	0.5791293831551241	-0.26214781438986845	-0.9360572804368771	-0.8412771975449925
A0A0H3NJ90	STM4453	13570.6179199219	14905.9167480469	23368.2255859375	19581.0539550781	22807.341796875	21131.787109375	0.7490118964305641	-0.035049880580669095	0.5035296736420993	0.10995636030235108	-0.7840617770112331	-0.3935733133397481
A0A0H3NW50	STM4455	92903.4296875	72066.919921875	71501.01171875	62255.875	68658.66796875	63903.66796875	-0.43628998895532917	-0.058521787588025176	-0.17343844517312199	0.037688753224486476	0.3777682013673039	0.21112719839760838
A0A0H3NL17	STM4456	29305.8305664062	15665.3955078125	43009.208984375	26846.54296875	46291.556640625	30370.0104166667	0.659561350956981	0.10610347897235707	0.9550662091186825	0.17791107911043605	-0.553457871984624	-0.7771551300082465
A0A0H3NPT4	STM4458	4631528.75	7857592.875	4171604.625	5892782.125	3913717.0	5460946.83333333	-0.24294903030090415	-0.0920629902700645	-0.524936308363961	-0.10979781503093292	0.15088604003083955	0.41513849333302805
A0A0H3NJ94	STM4459	94736.73828125	93896.310546875	103973.248046875	87071.341796875	117417.029296875	88028.1276041667	0.3096457545139936	0.17542928570972025	-0.0931038900240785	0.0157666254783767	-0.13421646880427338	0.10887051550245547
A0A0H3NW54	STM4460	219343.73046875	249087.32421875	253579.359375	236229.97265625	261504.28125	226334.703125	0.2536410957268732	0.044397246866773786	-0.13819380122027988	-0.061734219202343364	-0.20924384886009953	0.07645958201793637
A0A0H3NPU3	STM4469	217677.41015625	239401.60546875	1207558.40625	1194406.4375	1315903.25	1242740.91666667	2.5957898185047243	0.12396045087277968	2.3760208261084808	0.0572317121897958	-2.4718293676319445	-2.318789113918685
A0A0H3NJA3	STM4470	46000.63671875	66870.0205078125	64608.0380859375	128612.375	42460.4931640625	125034.247395833	-0.11553270265204292	-0.6055925384912141	0.9028918442549372	-0.04070615539889459	-0.49005983583917107	-0.943597999653832
A0A0H3NW66	STM4471	39009.3876953125	39891.4541015625	33504.0654296875	36173.4809570313	37344.5297851562	32766.419921875	-0.06292442052576852	0.15656076817382303	-0.28386166092663134	-0.14271438274706105	0.21948518869959147	0.14114727817957012
A0A0H3NL32	STM4472	7532.43090820313	7957.24841308594	26599.9057617188	18813.8308105469	25517.087890625	22201.0247395833	1.7602762527616849	-0.059957442023721816	1.4802847254985807	0.23883263342833247	-1.8202336947854068	-1.241452092070248
A0A0H3NJ24	STM4473	104946.99609375	144212.27734375	124733.62109375	136124.359375	123231.16796875	136669.372395833	0.2317063197701244	-0.017483193542492434	-0.07750402073437837	0.005764711846206781	-0.24918951331261674	0.08326873258058518
A0A0H3NJA8	STM4475	1041724.171875	883621.578125	1438742.15625	1458215.4375	1438835.21875	1454979.125	0.4659280474110011	9.33151674433229e-05	0.719497899535883	-0.0032054253947519057	-0.4658347322435578	-0.722703324930635
A0A0H3NW74	STM4476	206391.8671875	236242.8828125	171967.71875	153989.759765625	168258.4375	140203.4453125	-0.29470727075435366	-0.03145891993606722	-0.752749064447961	-0.13531261359400049	0.2632483508182863	0.6174364508539605
A0A0H3NL37	STM4477	2151751.6875	1331994.625	1919958.03125	1897699.25	2126449.09375	1960268.41666667	-0.017065282357785223	0.14737154276731843	0.5574629532619573	0.04679984380265924	0.16443682512510385	-0.5106631094592979
A0A0H3NPV4	STM4479	276600.16015625	104470.83203125	207065.80078125	169243.05078125	206589.953125	182704.182291667	-0.4210318970170898	-0.0033192012934621976	0.806409457115264	0.11041306204296351	0.41771269572362785	-0.6959963950723003
A0A0H3NJB2	STM4480	305086.48046875	144775.70703125	251256.171875	216683.8828125	255041.0546875	241408.614583333	-0.25848874955901313	0.0215704653285183	0.737657616651278	0.1558853109223317	0.2800592148875313	-0.5817723057289461
A0A0H3NW85	STM4486	1741072.3125	1471046.75	506937.109375	315548.8515625	592404.03125	354902.375	-1.555322760969178	0.22477468049259786	-2.0513489622695937	0.1695588561957372	1.780097441461776	2.220907818465331
A0A0H3NL52	STM4489	56268.82421875	54467.9150390625	90933.439453125	98887.01953125	85946.783203125	89564.859375	0.6111078263831144	-0.08136727831358015	0.7175261605281751	-0.14284835283851216	-0.6924751046966946	-0.8603745133666875
A0A0H3NJ38	STM4490	81279.4833984375	75956.4921875	158932.33203125	187052.40234375	148891.53125	173840.598958333	0.8732985600260077	-0.0941509481705853	1.1945198645774846	-0.10567744440183512	-0.9674495081965929	-1.3001973089793197
A0A0H3NPW6	STM4491	108310.837890625	72549.95703125	128933.892578125	142342.73046875	127434.603515625	138253.192708333	0.234579468995405	-0.01687447239465629	0.930266132338568	-0.042056018347138305	-0.2514539413900614	-0.9723221506857063
A0A0H3NJB8	STM4492	83216.27734375	45527.0888671875	98255.404296875	87891.353515625	97475.72265625	86430.8958333333	0.2281771940997883	-0.011493816068362481	0.924821902206125	-0.02417412994547987	-0.23967101016815082	-0.9489960321516048
A0A0H3NW91	STM4493	8167.79699707031	10077.2666015625	9404.60705566406	8392.36352539063	11069.0100097656	8009.33902994792	0.4385072811724339	0.23508662483893847	-0.3313492751104092	-0.0673939820962841	-0.2034206563334955	0.26395529301412507
A0A0H3NL57	STM4494	130515.86328125	145410.3984375	84796.5703125	88566.560546875	89817.80859375	79909.6145833333	-0.5391517385613828	0.08299560853692661	-0.863689440234913	-0.14839299725978716	0.6221473470983094	0.7152964429751257
A0A0H3NJ42	STM4495	142920.1328125	92118.7109375	163028.8515625	164788.95703125	168639.16015625	174531.973958333	0.2387304276061371	0.04881228344708337	0.9219252318626892	0.08287179317297516	-0.18991814415905378	-0.8390534386897139
A0A0H3NPX0	STM4496	288615.7421875	223656.1953125	319864.6328125	313762.8984375	331252.203125	349670.052083333	0.1987800578284386	0.050468566228399785	0.6447115181759518	0.15631947211397187	-0.14831149160003865	-0.4883920460619799
A0A0H3NJC0	STM4497	144674.94140625	194211.546875	149673.35546875	157816.47265625	169979.60546875	152318.151041667	0.23254659917280754	0.18354424022387403	-0.3505411076549464	-0.051159928352668714	-0.04900235894893326	0.2993811793022776
A0A0H3NW96	STM4498	177761.20703125	249931.96484375	115377.732421875	120414.009765625	106531.666015625	128348.372395833	-0.7386581898086559	-0.11508248653138164	-0.9614704245181274	0.09206174642042683	0.6235757032772743	1.0535321709385543
A0A0H3NL62	STM4499	118322.876953125	151740.81640625	209995.33984375	234435.3515625	216902.859375	226283.359375	0.8743200355344009	0.04669175944304313	0.5765212893852397	-0.05105964232032523	-0.8276282760913578	-0.6275809317055652
A0A0H3NJ47	STM4500	36559.5048828125	26910.8647460937	27097.5927734375	27445.93359375	26431.7963867187	27169.1341145833	-0.46797205409914516	-0.03589021649024615	0.013779836453749854	-0.014623827156889858	0.43208183760889884	-0.028403663610639666
A0A0H3NW99	STM4503	39557.1748046875	32879.6796875	84535.24609375	100986.474609375	86160.580078125	98303.4869791667	1.1230885711947287	0.02747497933684064	1.5800463477220477	-0.038847584635219284	-1.0956135918578882	-1.6188939323572673
A0A0H3NJ51	STM4505	164006.62109375	261156.765625	78848.041015625	93336.966796875	70773.900390625	88594.734375	-1.2124647245451046	-0.15585748236658428	-1.5596232192817583	-0.07522762951480795	1.05660724217852	1.4843955897669505
A0A0H3NPY0	STM4506	43742.5625	44979.291015625	48753.5869140625	60244.0810546875	53030.97265625	53526.6588541667	0.2777974716653433	0.12132684442870559	0.2509966812523189	-0.17056190225005738	-0.15647062723663777	-0.42155858350237646
A0A0H3NJC4	STM4507	61303.3330078125	79693.326171875	39099.7685546875	40975.201171875	36826.2978515625	32468.3587239583	-0.7352291437306481	-0.08642369737055962	-1.2954244541875777	-0.3357165741883538	0.6488054463600884	0.959707879999224
A0A0H3NWA4	STM4508	34778.7734375	40210.4184570313	32740.83203125	39668.1611328125	34916.775390625	38745.6783854167	0.005713277159004754	0.09282934538628154	-0.053533945810618946	-0.033946117027466034	0.08711606822727702	0.019587828783152995
A0A0H3NJ56	STM4509	4309.17309570313	3607.8472290039	4445.91302490234	7999.45642089844	4490.86627197266	7158.48030598958	0.05958271109525092	0.01451403720687916	0.988515095905575	-0.16024862312199156	-0.04506867388837152	-1.1487637190275666
A0A0H3NJC7	STM4511	6419.26062011719	5341.22662353516	8868.26928710937	9783.11462402344	9840.17956542969	7614.42724609375	0.6162775071932024	0.15003206372364417	0.5115644240931934	-0.3615583233666127	-0.46624544346955815	-0.8731227474598059
A0A0H3NWA8	STM4512	113908.515625	143642.9765625	204414.3125	202038.90625	221599.9609375	202842.479166667	0.9600820223416994	0.11646141392265874	0.4978723585491711	0.005726675642966816	-0.8436206084190406	-0.4921456829062042
A0A0H3NPZ2	STM4515	33548.4663696289	3144.95666503906	3801.06463623047	6493.38000488281	4639.12060546875	4311.49910481771	-2.854323558522512	0.28744779501206574	0.45514944239278365	-0.5907800606162171	3.141771353534578	-1.0459295030090008
A0A0H3NJD1	STM4516	158136.42578125	135211.646484375	52191.8740234375	45653.423828125	58678.84765625	43783.77734375	-1.4302572776152778	0.16901533452934323	-1.6267510936549072	-0.060326635695319354	1.599272612144621	1.5664244579595878
A0A0H3NJ64	STM4519	318852.953125	297082.15625	144903.15234375	76922.998046875	160953.3828125	87767.2395833333	-0.9862483443377663	0.15155391792654288	-1.7591075165274839	0.19026754072906638	1.1378022622643094	1.9493750572565502
A0A0H3NJ68	STM4524	82339.9375	83439.6328125	151008.60546875	148137.26953125	137999.9609375	146863.130208333	0.7450035999349937	-0.12996290756314255	0.8156675404889824	-0.012462396082556589	-0.8749665074981362	-0.8281299365715391
A0A0H3NQ01	STM4525	323729.53125	312901.8828125	596021.953125	676945.296875	596491.421875	688691.416666667	0.881712413662661	0.0011359206306052999	1.1381473567942335	0.024818440391489963	-0.8805764930320555	-1.1133289164027438
A0A0H3NJD6	STM4526	29791.123046875	26853.6513671875	47316.0048828125	56301.978515625	49565.48828125	59872.70703125	0.7344534324654015	0.06700767772165675	1.156780231556283	0.08871287930142992	-0.6674457547437448	-1.068067352254853
A0A0H3NWC4	STM4527	12090.880859375	15383.0815429688	19273.7258300781	30114.5375976562	15542.2680664063	24596.8053385417	0.36227769667099663	-0.3104384378893901	0.6771264155327276	-0.291989157978921	-0.6727161345603868	-0.9691155735116486
A0A0H3NJ72	STM4529	53036.4970703125	50919.556640625	37198.3696289062	46018.1435546875	40718.2998046875	40625.8567708333	-0.38130816930756933	0.13043793215145924	-0.32582161889292804	-0.17980454534068616	0.5117461014590285	0.14601707355224194
A0A0H3NQ07	STM4530	325628.2421875	403158.859375	215687.94140625	212302.49609375	226842.27734375	209038.682291667	-0.5215362867909925	0.07274402402947573	-0.9475784899911041	-0.022351397927524417	0.5942803108204684	0.9252270920635796
A0A0H3NL96	STM4533	264951.94921875	217133.03515625	3687218.9375	6052840.5	3552088.5	5166109.66666667	3.7448648805049354	-0.053865555698861096	4.572427126496944	-0.22853406526228695	-3.798730436203796	-4.80096119175923
A0A0H3NJ76	STM4534	7777.93579101563	6508.5478515625	5825.36779785156	4636.15100097656	5284.73388671875	4972.83748372396	-0.5575564985897213	-0.14051831408687326	-0.38826641027601033	0.10114172732618969	0.4170381845028481	0.4894081376021999
A0A0H3NJ81	STM4539	6052.41076660156	4997.169921875	11369.6275634766	9954.90649414063	11024.6135253906	5171.66276041667	0.8651462729115251	-0.04445691432842546	0.04951692557560774	-0.9447795635188592	-0.9096031872399507	-0.9942964890944669
A0A0H3NQ15	STM4540	44401.822265625	27266.2924804687	72915.4375	62755.3935546875	73136.517578125	64943.3997395833	0.7199730473887692	0.004367642676000666	1.2520643667307287	0.04944345284162626	-0.7156054047127686	-1.2026209138891026
A0A0H3NJE9	STM4541	157150.046875	161699.70703125	230366.703125	224973.23828125	238384.98046875	233754.010416667	0.6011506386782276	0.04936113438129493	0.5316740519805686	0.055237721222895234	-0.5517895042969326	-0.4764363307576734
A0A0H3NWE2	STM4542	33557.42578125	68918.7958984375	18788.6506347656	24233.1401367188	19661.1411132813	19825.4498697917	-0.7712849929465325	0.06548559785058358	-1.7975438927539669	-0.2896277584495093	0.8367705907971161	1.5079161343044576
A0A0H3NLA6	STM4543	73649.79296875	83098.12890625	51373.5546875	53597.54296875	52044.9130859375	54580.1640625	-0.500924309642766	0.018731258719368787	-0.6064392614475148	0.026209865383788042	0.5196555683621347	0.632649126831303
